"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"S_IMSI";"E_IMSI";"TAP_CODE_ID";"FILIAL_ID";"IMSI_REGION"
16431;1451606400;4070908800;"364390000000000.364399999999999";"364390000000000";"364399999999999";3442;;
16218;1451606400;4070908800;"365110000000000.365110999999999";"365110000000000";"365110999999999";3439;;
16215;1451606400;4070908800;"365840000000000.365840999999999";"365840000000000";"365840999999999";3436;;
16217;1451606400;4070908800;"366110000000000.366110999999999";"366110000000000";"366110999999999";3438;;
16116;1451606400;4070908800;"368010000000000.368019999999999";"368010000000000";"368019999999999";3556;;
16068;1451606400;4070908800;"370010000000000.370019999999999";"370010000000000";"370019999999999";3573;;
19422;1451606400;1577892944;"370020000000000.370029999999999";"370020000000000";"370029999999999";3169;;
19423;1596240000;4070908800;"370020000000000.370029999999999";"370020000000000";"370029999999999";3228;;
15981;1451606400;4070908800;"370040000000000.370049999999999";"370040000000000";"370049999999999";3572;;
15943;1451606400;4070908800;"372010000000000.372019999999999";"372010000000000";"372019999999999";3140;;
16336;1451606400;4070908800;"372030000000000.372039999999999";"372030000000000";"372039999999999";3323;;
15980;1451606400;4070908800;"374120000000000.374129999999999";"374120000000000";"374129999999999";3078;;
16010;1451606400;4070908800;"374130000000000.374130999999999";"374130000000000";"374130999999999";3077;;
16220;1451606400;4070908800;"376350000000000.376350999999999";"376350000000000";"376350999999999";3441;;
15882;1451606400;4070908800;"400010000000000.400019999999999";"400010000000000";"400019999999999";3037;;
16233;1451606400;4070908800;"400020000000000.400029999999999";"400020000000000";"400029999999999";3039;;
15700;1451606400;4070908800;"400040000000000.400049999999999";"400040000000000";"400049999999999";3038;;
16634;1546300800;4070908800;"400060000000000.400069999999999";"400060000000000";"400069999999999";3877;;
16235;1451606400;4070908800;"401010000000000.401019999999999";"401010000000000";"401019999999999";2851;;
16237;1451606400;4070908800;"401020000000000.401029999999999";"401020000000000";"401029999999999";2852;;
16368;1451606400;4070908800;"401070000000000.401079999999999";"401070000000000";"401079999999999";3487;;
15706;1451606400;4070908800;"401770000000000.401779999999999";"401770000000000";"401779999999999";2853;;
15988;1451606400;4070908800;"402110000000000.402119999999999";"402110000000000";"402119999999999";3712;;
15761;1451606400;4070908800;"402770000000000.402779999999999";"402770000000000";"402779999999999";3713;;
16065;1451606400;4070908800;"404020000000000.404029999999999";"404020000000000";"404029999999999";3161;;
16066;1451606400;4070908800;"404030000000000.404039999999999";"404030000000000";"404039999999999";3511;;
16075;1451606400;4070908800;"404040000000000.404049999999999";"404040000000000";"404049999999999";3528;;
16294;1451606400;4070908800;"404050000000000.404059999999999";"404050000000000";"404059999999999";3522;;
15712;1451606400;4070908800;"404070000000000.404079999999999";"404070000000000";"404079999999999";3544;;
16241;1451606400;4070908800;"404100000000000.404109999999999";"404100000000000";"404109999999999";3152;;
16228;1451606400;4070908800;"404110000000000.404119999999999";"404110000000000";"404119999999999";3521;;
16289;1451606400;4070908800;"404120000000000.404129999999999";"404120000000000";"404129999999999";3518;;
16114;1451606400;4070908800;"404140000000000.404149999999999";"404140000000000";"404149999999999";3542;;
16788;1546300800;4070908800;"404160000000000.404169999999999";"404160000000000";"404169999999999";3658;;
16329;1451606400;4070908800;"404170000000000.404179999999999";"404170000000000";"404179999999999";3277;;
16291;1451606400;4070908800;"404190000000000.404199999999999";"404190000000000";"404199999999999";3519;;
16255;1451606400;4070908800;"404200000000000.404209999999999";"404200000000000";"404209999999999";3526;;
16302;1451606400;4070908800;"404210000000000.404219999999999";"404210000000000";"404219999999999";3515;;
16070;1451606400;4070908800;"404220000000000.404229999999999";"404220000000000";"404229999999999";3513;;
16464;1451606400;4070908800;"404240000000000.404249999999999";"404240000000000";"404249999999999";3162;;
16418;1451606400;4070908800;"404250000000000.404259999999999";"404250000000000";"404259999999999";3355;;
16137;1451606400;4070908800;"404270000000000.404279999999999";"404270000000000";"404279999999999";3512;;
16417;1451606400;4070908800;"404280000000000.404289999999999";"404280000000000";"404289999999999";3354;;
16378;1451606400;4070908800;"404290000000000.404299999999999";"404290000000000";"404299999999999";3268;;
16256;1451606400;4070908800;"404300000000000.404309999999999";"404300000000000";"404309999999999";3516;;
16263;1451606400;4070908800;"404310000000000.404319999999999";"404310000000000";"404319999999999";3537;;
16379;1451606400;4070908800;"404330000000000.404339999999999";"404330000000000";"404339999999999";3269;;
16376;1451606400;4070908800;"404350000000000.404359999999999";"404350000000000";"404359999999999";3006;;
16375;1451606400;4070908800;"404370000000000.404379999999999";"404370000000000";"404379999999999";3005;;
16107;1451606400;4070908800;"404400000000000.404409999999999";"404400000000000";"404409999999999";3540;;
16172;1451606400;4070908800;"404410000000000.404419999999999";"404410000000000";"404419999999999";3538;;
15991;1451606400;4070908800;"404420000000000.404429999999999";"404420000000000";"404429999999999";3151;;
16129;1451606400;4070908800;"404430000000000.404439999999999";"404430000000000";"404439999999999";3514;;
16305;1451606400;4070908800;"404440000000000.404449999999999";"404440000000000";"404449999999999";3541;;
16281;1451606400;4070908800;"404450000000000.404459999999999";"404450000000000";"404459999999999";3533;;
16150;1451606400;4070908800;"404460000000000.404469999999999";"404460000000000";"404469999999999";3163;;
16282;1451606400;4070908800;"404490000000000.404499999999999";"404490000000000";"404499999999999";3534;;
16290;1451606400;4070908800;"404560000000000.404569999999999";"404560000000000";"404569999999999";3520;;
15939;1451606400;4070908800;"404670000000000.404679999999999";"404670000000000";"404679999999999";3539;;
16096;1451606400;4070908800;"404680000000000.404689999999999";"404680000000000";"404689999999999";3517;;
16007;1451606400;4070908800;"404690000000000.404699999999999";"404690000000000";"404699999999999";3535;;
15682;1451606400;4070908800;"404700000000000.404709999999999";"404700000000000";"404709999999999";3527;;
15717;1451606400;4070908800;"404740000000000.404749999999999";"404740000000000";"404749999999999";3543;;
15989;1451606400;4070908800;"404780000000000.404789999999999";"404780000000000";"404789999999999";3536;;
15713;1451606400;4070908800;"404820000000000.404829999999999";"404820000000000";"404829999999999";3529;;
15715;1451606400;4070908800;"404870000000000.404879999999999";"404870000000000";"404879999999999";3531;;
15979;1451606400;4070908800;"404890000000000.404899999999999";"404890000000000";"404899999999999";3532;;
16041;1451606400;4070908800;"404900000000000.404909999999999";"404900000000000";"404909999999999";3154;;
16377;1451606400;4070908800;"404910000000000.404919999999999";"404910000000000";"404919999999999";3007;;
16052;1451606400;4070908800;"404920000000000.404929999999999";"404920000000000";"404929999999999";3153;;
16155;1451606400;4070908800;"404930000000000.404939999999999";"404930000000000";"404939999999999";3160;;
16042;1451606400;4070908800;"404940000000000.404949999999999";"404940000000000";"404949999999999";3156;;
16044;1451606400;4070908800;"404950000000000.404959999999999";"404950000000000";"404959999999999";3159;;
16053;1451606400;4070908800;"404960000000000.404969999999999";"404960000000000";"404969999999999";3157;;
16051;1451606400;4070908800;"404970000000000.404979999999999";"404970000000000";"404979999999999";3158;;
16032;1451606400;4070908800;"404980000000000.404989999999999";"404980000000000";"404989999999999";3155;;
16221;1451606400;4070908800;"405025000000000.405025999999999";"405025000000000";"405025999999999";3172;;
16406;1451606400;4070908800;"405027000000000.405027999999999";"405027000000000";"405027999999999";3186;;
16407;1451606400;4070908800;"405029000000000.405029999999999";"405029000000000";"405029999999999";3187;;
16408;1451606400;4070908800;"405030000000000.405030999999999";"405030000000000";"405030999999999";3188;;
16409;1451606400;4070908800;"405031000000000.405031999999999";"405031000000000";"405031999999999";3189;;
16400;1451606400;4070908800;"405032000000000.405032999999999";"405032000000000";"405032999999999";3180;;
16397;1451606400;4070908800;"405034000000000.405034999999999";"405034000000000";"405034999999999";3177;;
16399;1451606400;4070908800;"405035000000000.405035999999999";"405035000000000";"405035999999999";3179;;
16410;1451606400;4070908800;"405036000000000.405036999999999";"405036000000000";"405036999999999";3190;;
16402;1451606400;4070908800;"405037000000000.405037999999999";"405037000000000";"405037999999999";3182;;
16401;1451606400;4070908800;"405038000000000.405038999999999";"405038000000000";"405038999999999";3181;;
16204;1451606400;4070908800;"405039000000000.405039999999999";"405039000000000";"405039999999999";2993;;
16206;1451606400;4070908800;"405041000000000.405041999999999";"405041000000000";"405041999999999";3164;;
16411;1451606400;4070908800;"405042000000000.405042999999999";"405042000000000";"405042999999999";3191;;
16412;1451606400;4070908800;"405043000000000.405043999999999";"405043000000000";"405043999999999";3192;;
16398;1451606400;4070908800;"405044000000000.405044999999999";"405044000000000";"405044999999999";3178;;
16403;1451606400;4070908800;"405045000000000.405045999999999";"405045000000000";"405045999999999";3183;;
16404;1451606400;4070908800;"405046000000000.405046999999999";"405046000000000";"405046999999999";3184;;
16405;1451606400;4070908800;"405047000000000.405047999999999";"405047000000000";"405047999999999";3185;;
16779;1546300800;4070908800;"405510000000000.405519999999999";"405510000000000";"405519999999999";3659;;
16787;1546300800;4070908800;"405520000000000.405529999999999";"405520000000000";"405529999999999";3660;;
16789;1546300800;4070908800;"405530000000000.405539999999999";"405530000000000";"405539999999999";3661;;
16521;1546300800;4070908800;"405540000000000.405549999999999";"405540000000000";"405549999999999";3662;;
16781;1546300800;4070908800;"405550000000000.405559999999999";"405550000000000";"405559999999999";3663;;
16792;1546300800;4070908800;"405560000000000.405569999999999";"405560000000000";"405569999999999";3664;;
16315;1451606400;4070908800;"405700000000000.405709999999999";"405700000000000";"405709999999999";3206;;
15794;1451606400;4070908800;"405799000000000.405799999999999";"405799000000000";"405799999999999";3530;;
16334;1451606400;4070908800;"405800000000000.405800999999999";"405800000000000";"405800999999999";3282;;
16380;1451606400;4070908800;"405801000000000.405801999999999";"405801000000000";"405801999999999";3275;;
16332;1451606400;4070908800;"405802000000000.405802999999999";"405802000000000";"405802999999999";3280;;
16423;1451606400;4070908800;"405803000000000.405803999999999";"405803000000000";"405803999999999";3274;;
16465;1451606400;4070908800;"405804000000000.405804999999999";"405804000000000";"405804999999999";2996;;
16421;1451606400;4070908800;"405805000000000.405805999999999";"405805000000000";"405805999999999";3272;;
16331;1451606400;4070908800;"405806000000000.405806999999999";"405806000000000";"405806999999999";3279;;
16328;1451606400;4070908800;"405807000000000.405807999999999";"405807000000000";"405807999999999";3276;;
16333;1451606400;4070908800;"405808000000000.405808999999999";"405808000000000";"405808999999999";3281;;
16422;1451606400;4070908800;"405809000000000.405809999999999";"405809000000000";"405809999999999";3273;;
16419;1451606400;4070908800;"405810000000000.405810999999999";"405810000000000";"405810999999999";3270;;
16420;1451606400;4070908800;"405811000000000.405811999999999";"405811000000000";"405811999999999";3271;;
16330;1451606400;4070908800;"405812000000000.405812999999999";"405812000000000";"405812999999999";3278;;
16451;1451606400;4070908800;"405845000000000.405845999999999";"405845000000000";"405845999999999";3235;;
16450;1451606400;4070908800;"405846000000000.405846999999999";"405846000000000";"405846999999999";3237;;
16396;1451606400;4070908800;"405848000000000.405848999999999";"405848000000000";"405848999999999";3176;;
16449;1451606400;4070908800;"405849000000000.405849999999999";"405849000000000";"405849999999999";3236;;
16467;1451606400;4070908800;"405850000000000.405850999999999";"405850000000000";"405850999999999";3445;;
16395;1451606400;4070908800;"405852000000000.405852999999999";"405852000000000";"405852999999999";3175;;
16448;1451606400;4070908800;"405853000000000.405853999999999";"405853000000000";"405853999999999";3238;;
16105;1451606400;4070908800;"410010000000000.410019999999999";"410010000000000";"410019999999999";2702;;
15822;1451606400;4070908800;"410030000000000.410039999999999";"410030000000000";"410039999999999";2705;;
15995;1451606400;4070908800;"410040000000000.410049999999999";"410040000000000";"410049999999999";2703;;
16014;1451606400;4070908800;"410060000000000.410069999999999";"410060000000000";"410069999999999";2704;;
15740;1451606400;4070908800;"410070000000000.410079999999999";"410070000000000";"410079999999999";2706;;
16087;1451606400;4070908800;"412010000000000.412019999999999";"412010000000000";"412019999999999";2839;;
16030;1451606400;4070908800;"412200000000000.412209999999999";"412200000000000";"412209999999999";2841;;
15971;1451606400;4070908800;"412400000000000.412409999999999";"412400000000000";"412409999999999";2838;;
15962;1451606400;4070908800;"412500000000000.412509999999999";"412500000000000";"412509999999999";2840;;
16456;1451606400;4070908800;"412800000000000.412809999999999";"412800000000000";"412809999999999";3613;;
16001;1451606400;4070908800;"413010000000000.413019999999999";"413010000000000";"413019999999999";2891;;
15922;1451606400;4070908800;"413020000000000.413029999999999";"413020000000000";"413029999999999";2889;;
15839;1451606400;4070908800;"413030000000000.413039999999999";"413030000000000";"413039999999999";2888;;
15807;1451606400;4070908800;"413050000000000.413059999999999";"413050000000000";"413059999999999";2887;;
15987;1451606400;4070908800;"413080000000000.413089999999999";"413080000000000";"413089999999999";2890;;
16561;1451606400;1533034417;"414010000000000.414019999999999";"414010000000000";"414019999999999";3318;;
16562;1546300800;4070908800;"414010000000000.414019999999999";"414010000000000";"414019999999999";3802;;
16339;1451606400;4070908800;"414050000000000.414059999999999";"414050000000000";"414059999999999";3634;;
16901;1580342400;4070908800;"414090000000000.414099999999999";"414090000000000";"414099999999999";4021;;
15903;1451606400;4070908800;"415010000000000.415019999999999";"415010000000000";"415019999999999";2877;;
15861;1451606400;4070908800;"415030000000000.415039999999999";"415030000000000";"415039999999999";2878;;
16018;1451606400;4070908800;"416010000000000.416019999999999";"416010000000000";"416019999999999";2845;;
16470;1451606400;4070908800;"416020000000000.416029999999999";"416020000000000";"416029999999999";3358;;
15787;1451606400;4070908800;"416030000000000.416039999999999";"416030000000000";"416039999999999";2847;;
16286;1451606400;4070908800;"416770000000000.416779999999999";"416770000000000";"416779999999999";2846;;
16117;1451606400;4070908800;"417010000000000.417019999999999";"417010000000000";"417019999999999";3064;;
16038;1451606400;4070908800;"417020000000000.417029999999999";"417020000000000";"417029999999999";3063;;
15965;1451606400;4070908800;"418050000000000.418059999999999";"418050000000000";"418059999999999";2975;;
15727;1451606400;4070908800;"418200000000000.418209999999999";"418200000000000";"418209999999999";2976;;
16043;1451606400;4070908800;"418300000000000.418309999999999";"418300000000000";"418309999999999";2978;;
15750;1451606400;4070908800;"418400000000000.418409999999999";"418400000000000";"418409999999999";2977;;
15914;1451606400;4070908800;"419020000000000.419029999999999";"419020000000000";"419029999999999";2869;;
16119;1451606400;4070908800;"419030000000000.419039999999999";"419030000000000";"419039999999999";2870;;
16188;1451606400;4070908800;"419040000000000.419049999999999";"419040000000000";"419049999999999";3341;;
16166;1451606400;4070908800;"420010000000000.420019999999999";"420010000000000";"420019999999999";2750;;
15940;1451606400;4070908800;"420030000000000.420039999999999";"420030000000000";"420039999999999";2751;;
15762;1451606400;4070908800;"420040000000000.420049999999999";"420040000000000";"420049999999999";2752;;
16784;1546300800;4070908800;"420050000000000.420059999999999";"420050000000000";"420059999999999";3631;;
20004;1675209600;4070908800;"420090000000000.420099999999999";"420090000000000";"420099999999999";5022;;
16144;1451606400;4070908800;"421010000000000.421019999999999";"421010000000000";"421019999999999";2821;;
15998;1451606400;4070908800;"421020000000000.421029999999999";"421020000000000";"421029999999999";2822;;
15977;1451606400;4070908800;"421040000000000.421049999999999";"421040000000000";"421049999999999";2823;;
16028;1451606400;4070908800;"422020000000000.422029999999999";"422020000000000";"422029999999999";2971;;
15735;1451606400;4070908800;"422030000000000.422039999999999";"422030000000000";"422039999999999";2972;;
19755;1625702400;4070908800;"422060000000000.422069999999999";"422060000000000";"422069999999999";4602;;
15851;1451606400;4070908800;"424020000000000.424029999999999";"424020000000000";"424029999999999";3021;;
15701;1451606400;4070908800;"424030000000000.424039999999999";"424030000000000";"424039999999999";3020;;
16021;1451606400;4070908800;"425010000000000.425019999999999";"425010000000000";"425019999999999";2987;;
16122;1451606400;4070908800;"425020000000000.425029999999999";"425020000000000";"425029999999999";2985;;
15728;1451606400;4070908800;"425030000000000.425039999999999";"425030000000000";"425039999999999";2986;;
16100;1451606400;4070908800;"425050000000000.425059999999999";"425050000000000";"425059999999999";2728;;
16309;1451606400;4070908800;"425060000000000.425069999999999";"425060000000000";"425069999999999";3200;;
16434;1451606400;4070908800;"425070000000000.425079999999999";"425070000000000";"425079999999999";3451;;
16564;1546300800;4070908800;"425080000000000.425089999999999";"425080000000000";"425089999999999";3804;;
16433;1451606400;4070908800;"425770000000000.425779999999999";"425770000000000";"425779999999999";3263;;
15923;1451606400;4070908800;"426010000000000.426019999999999";"426010000000000";"426019999999999";3689;;
16036;1451606400;4070908800;"426020000000000.426029999999999";"426020000000000";"426029999999999";3690;;
16370;1451606400;4070908800;"426040000000000.426049999999999";"426040000000000";"426049999999999";3198;;
16454;1451606400;4070908800;"426050000000000.426059999999999";"426050000000000";"426059999999999";3404;;
16227;1451606400;4070908800;"427010000000000.427019999999999";"427010000000000";"427019999999999";2729;;
16306;1451606400;4070908800;"427020000000000.427029999999999";"427020000000000";"427029999999999";3344;;
16650;1546300800;4070908800;"428010000000000.428019999999999";"428010000000000";"428019999999999";3893;;
16445;1451606400;4070908800;"428060000000000.428069999999999";"428060000000000";"428069999999999";3424;;
15733;1451606400;4070908800;"428880000000000.428889999999999";"428880000000000";"428889999999999";2928;;
16271;1451606400;4070908800;"428990000000000.428999999999999";"428990000000000";"428999999999999";2927;;
15953;1451606400;4070908800;"429010000000000.429019999999999";"429010000000000";"429019999999999";2968;;
16015;1451606400;4070908800;"429020000000000.429029999999999";"429020000000000";"429029999999999";2967;;
16588;1546300800;4070908800;"432010000000000.432019999999999";"432010000000000";"432019999999999";3831;;
15690;1451606400;4070908800;"432110000000000.432119999999999";"432110000000000";"432119999999999";2974;;
16316;1451606400;4070908800;"432140000000000.432149999999999";"432140000000000";"432149999999999";3207;;
16347;1451606400;4070908800;"432200000000000.432209999999999";"432200000000000";"432209999999999";3623;;
15699;1451606400;4070908800;"432320000000000.432329999999999";"432320000000000";"432329999999999";2973;;
15942;1451606400;4070908800;"432350000000000.432359999999999";"432350000000000";"432359999999999";3550;;
16162;1451606400;4070908800;"434010000000000.434019999999999";"434010000000000";"434019999999999";2812;;
16121;1451606400;4070908800;"434020000000000.434029999999999";"434020000000000";"434029999999999";2811;;
16284;1451606400;4070908800;"434040000000000.434049999999999";"434040000000000";"434049999999999";2810;;
15422;1483228800;4070908800;"434050000000000.434059999999999";"434050000000000";"434059999999999";2542;;
14715;1451606400;4070908800;"434070000000000.434079999999999";"434070000000000";"434079999999999";2452;;
16357;1451606400;4070908800;"434080000000000.434089999999999";"434080000000000";"434089999999999";3632;;
16047;1451606400;4070908800;"436010000000000.436019999999999";"436010000000000";"436019999999999";3074;;
16046;1451606400;4070908800;"436020000000000.436029999999999";"436020000000000";"436029999999999";3072;;
16135;1451606400;4070908800;"436030000000000.436039999999999";"436030000000000";"436039999999999";3073;;
16077;1451606400;4070908800;"436040000000000.436049999999999";"436040000000000";"436049999999999";3071;;
15694;1451606400;4070908800;"436050000000000.436059999999999";"436050000000000";"436059999999999";3075;;
16027;1451606400;4070908800;"437010000000000.437019999999999";"437010000000000";"437019999999999";2858;;
15684;1451606400;4070908800;"437050000000000.437059999999999";"437050000000000";"437059999999999";2857;;
16455;1451606400;4070908800;"437090000000000.437099999999999";"437090000000000";"437099999999999";3208;;
10703;946684800;4070908800;"438010000000000.438019999999999";"438010000000000";"438019999999999";2445;;
16327;1451606400;4070908800;"438020000000000.438029999999999";"438020000000000";"438029999999999";3449;;
15764;1451606400;4070908800;"440000000000000.440009999999999";"440000000000000";"440009999999999";2849;;
16164;1451606400;4070908800;"440100000000000.440109999999999";"440100000000000";"440109999999999";2848;;
16138;1451606400;4070908800;"440200000000000.440209999999999";"440200000000000";"440209999999999";2850;;
16374;1451606400;4070908800;"440500000000000.440509999999999";"440500000000000";"440509999999999";3267;;
16881;1577836800;4070908800;"440510000000000.440519999999999";"440510000000000";"440519999999999";3329;;
19756;1643068800;4070908800;"440540000000000.440549999999999";"440540000000000";"440549999999999";4682;;
16125;1451606400;4070908800;"450020000000000.450029999999999";"450020000000000";"450029999999999";2867;;
16050;1451606400;4070908800;"450050000000000.450059999999999";"450050000000000";"450059999999999";2868;;
16335;1451606400;4070908800;"450060000000000.450069999999999";"450060000000000";"450069999999999";3477;;
15686;1451606400;4070908800;"450080000000000.450089999999999";"450080000000000";"450089999999999";2866;;
16101;1451606400;4070908800;"452010000000000.452019999999999";"452010000000000";"452019999999999";2817;;
16303;1451606400;4070908800;"452020000000000.452029999999999";"452020000000000";"452029999999999";2818;;
16002;1451606400;4070908800;"452040000000000.452049999999999";"452040000000000";"452049999999999";2819;;
16604;1546300800;4070908800;"452050000000000.452059999999999";"452050000000000";"452059999999999";3847;;
16326;1451606400;4070908800;"452070000000000.452079999999999";"452070000000000";"452079999999999";3218;;
15850;1451606400;4070908800;"454000000000000.454009999999999";"454000000000000";"454009999999999";3135;;
16163;1451606400;4070908800;"454030000000000.454039999999999";"454030000000000";"454039999999999";3129;;
15895;1451606400;4070908800;"454040000000000.454049999999999";"454040000000000";"454049999999999";3128;;
15848;1451606400;4070908800;"454060000000000.454069999999999";"454060000000000";"454069999999999";3134;;
16292;1451606400;4070908800;"454100000000000.454109999999999";"454100000000000";"454109999999999";3132;;
16146;1451606400;4070908800;"454120000000000.454129999999999";"454120000000000";"454129999999999";3133;;
16229;1451606400;4070908800;"454160000000000.454169999999999";"454160000000000";"454169999999999";3130;;
16076;1451606400;4070908800;"454190000000000.454199999999999";"454190000000000";"454199999999999";3131;;
15918;1451606400;4070908800;"455010000000000.455019999999999";"455010000000000";"455019999999999";2902;;
16106;1451606400;4070908800;"455030000000000.455039999999999";"455030000000000";"455039999999999";2903;;
16098;1451606400;4070908800;"456010000000000.456019999999999";"456010000000000";"456019999999999";2860;;
15964;1451606400;4070908800;"456020000000000.456029999999999";"456020000000000";"456029999999999";2864;;
15739;1451606400;4070908800;"456040000000000.456049999999999";"456040000000000";"456049999999999";2859;;
15941;1451606400;4070908800;"456050000000000.456059999999999";"456050000000000";"456059999999999";2862;;
15828;1451606400;4070908800;"456060000000000.456069999999999";"456060000000000";"456069999999999";2861;;
15829;1451606400;4070908800;"456080000000000.456089999999999";"456080000000000";"456089999999999";2865;;
16317;1451606400;4070908800;"456090000000000.456099999999999";"456090000000000";"456099999999999";3209;;
16143;1451606400;4070908800;"456180000000000.456189999999999";"456180000000000";"456189999999999";2863;;
15946;1451606400;4070908800;"457010000000000.457019999999999";"457010000000000";"457019999999999";2875;;
15973;1451606400;4070908800;"457020000000000.457029999999999";"457020000000000";"457029999999999";2874;;
19684;1451606400;1577873774;"457030000000000.457039999999999";"457030000000000";"457039999999999";3412;;
19685;1596240000;4070908800;"457030000000000.457039999999999";"457030000000000";"457039999999999";2873;;
16171;1451606400;4070908800;"457080000000000.457089999999999";"457080000000000";"457089999999999";2876;;
16243;1451606400;4070908800;"460000000000000.460001809809981";"460000000000000";"460001809809981";3727;;
16608;1546300800;4070908800;"460001809809982.460001809809982";"460001809809982";"460001809809982";3851;;
16244;1451606400;4070908800;"460001809809983.460009999999999";"460001809809983";"460009999999999";3727;;
15661;1543622400;4070908800;"460010000000000.460019999999999";"460010000000000";"460019999999999";2701;;
16073;1451606400;4070908800;"460020000000000.460029999999999";"460020000000000";"460029999999999";3726;;
15826;1451606400;4070908800;"460070000000000.460079999999999";"460070000000000";"460079999999999";3728;;
16566;1546300800;4070908800;"460090000000000.460099999999999";"460090000000000";"460099999999999";3808;;
16599;1546300800;4070908800;"460110000000000.460119999999999";"460110000000000";"460119999999999";3842;;
19482;1601510400;4070908800;"460130000000000.460139999999999";"460130000000000";"460139999999999";4041;;
15934;1451606400;4070908800;"466010000000000.466019999999999";"466010000000000";"466019999999999";3084;;
15785;1451606400;4070908800;"466880000000000.466889999999999";"466880000000000";"466889999999999";3085;;
16351;1451606400;4070908800;"466890000000000.466899999999999";"466890000000000";"466899999999999";3346;;
15909;1451606400;4070908800;"466920000000000.466929999999999";"466920000000000";"466929999999999";2766;;
15933;1451606400;4070908800;"466930000000000.466939999999999";"466930000000000";"466939999999999";2769;;
15926;1451606400;4070908800;"466970000000000.466979999999999";"466970000000000";"466979999999999";2767;;
16238;1451606400;4070908800;"466990000000000.466999999999999";"466990000000000";"466999999999999";2768;;
16170;1451606400;4070908800;"470010000000000.470019999999999";"470010000000000";"470019999999999";3683;;
15738;1451606400;4070908800;"470020000000000.470029999999999";"470020000000000";"470029999999999";3681;;
15769;1451606400;4070908800;"470030000000000.470039999999999";"470030000000000";"470039999999999";3682;;
15960;1451606400;4070908800;"470040000000000.470049999999999";"470040000000000";"470049999999999";3684;;
15952;1451606400;4070908800;"470070000000000.470079999999999";"470070000000000";"470079999999999";3685;;
16285;1451606400;4070908800;"472010000000000.472019999999999";"472010000000000";"472019999999999";2911;;
15990;1451606400;4070908800;"472020000000000.472029999999999";"472020000000000";"472029999999999";2910;;
16279;1451606400;4070908800;"502120000000000.502129999999999";"502120000000000";"502129999999999";2941;;
16320;1451606400;4070908800;"502130000000000.502139999999999";"502130000000000";"502139999999999";3212;;
15730;1451606400;4070908800;"502160000000000.502169999999999";"502160000000000";"502169999999999";2944;;
16272;1451606400;4070908800;"502170000000000.502179999999999";"502170000000000";"502179999999999";2945;;
15935;1451606400;4070908800;"502180000000000.502189999999999";"502180000000000";"502189999999999";2943;;
15917;1451606400;4070908800;"502190000000000.502199999999999";"502190000000000";"502199999999999";2942;;
15856;1451606400;4070908800;"505010000000000.505019999999999";"505010000000000";"505019999999999";3029;;
15650;1543536000;4070908800;"505020000000000.505029999999999";"505020000000000";"505029999999999";2682;;
15853;1451606400;4070908800;"505030000000000.505039999999999";"505030000000000";"505039999999999";3030;;
16157;1451606400;4070908800;"505060000000000.505069999999999";"505060000000000";"505069999999999";3028;;
15892;1451606400;4070908800;"510010000000000.510019999999999";"510010000000000";"510019999999999";3148;;
15955;1451606400;4070908800;"510080000000000.510089999999999";"510080000000000";"510089999999999";3146;;
15906;1451606400;4070908800;"510100000000000.510109999999999";"510100000000000";"510109999999999";3149;;
15902;1451606400;4070908800;"510110000000000.510119999999999";"510110000000000";"510119999999999";3144;;
16145;1451606400;4070908800;"510210000000000.510219999999999";"510210000000000";"510219999999999";3145;;
15838;1451606400;4070908800;"510280000000000.510289999999999";"510280000000000";"510289999999999";3147;;
15837;1451606400;4070908800;"510890000000000.510899999999999";"510890000000000";"510899999999999";3150;;
16365;1451606400;4070908800;"514010000000000.514019999999999";"514010000000000";"514019999999999";3411;;
16226;1451606400;4070908800;"515020000000000.515029999999999";"515020000000000";"515029999999999";2712;;
16273;1451606400;4070908800;"515030000000000.515039999999999";"515030000000000";"515039999999999";2713;;
15767;1451606400;4070908800;"515050000000000.515059999999999";"515050000000000";"515059999999999";2711;;
16466;1451606400;4070908800;"520000000000000.520009999999999";"520000000000000";"520009999999999";3444;;
15916;1451606400;4070908800;"520010000000000.520019999999999";"520010000000000";"520019999999999";3068;;
16435;1451606400;4070908800;"520030000000000.520039999999999";"520030000000000";"520039999999999";3294;;
16393;1451606400;4070908800;"520040000000000.520049999999999";"520040000000000";"520049999999999";3296;;
16427;1451606400;4070908800;"520050000000000.520059999999999";"520050000000000";"520059999999999";3335;;
16261;1451606400;4070908800;"520180000000000.520189999999999";"520180000000000";"520189999999999";3070;;
16139;1451606400;4070908800;"520990000000000.520999999999999";"520990000000000";"520999999999999";3069;;
15881;1451606400;4070908800;"525010000000000.525019999999999";"525010000000000";"525019999999999";2759;;
15907;1451606400;4070908800;"525020000000000.525029999999999";"525020000000000";"525029999999999";2756;;
16024;1451606400;4070908800;"525030000000000.525039999999999";"525030000000000";"525039999999999";2757;;
16304;1451606400;4070908800;"525040000000000.525049999999999";"525040000000000";"525049999999999";2760;;
16031;1451606400;4070908800;"525050000000000.525059999999999";"525050000000000";"525059999999999";2758;;
19544;1451606400;1614556800;"528010000000000.528019999999999";"528010000000000";"528019999999999";3339;;
19545;1614556805;4070908800;"528010000000000.528019999999999";"528010000000000";"528019999999999";4503;;
15992;1451606400;4070908800;"528020000000000.528029999999999";"528020000000000";"528029999999999";3711;;
